
Setup Complete!
Timer Setup Complete!
SPI Setup Complete!
CAN Setup Complete!
Yes it has connected Successfully!There are 4 devices!
Contactor turned ON.....!UV Limit set to = 1.0
OV_limit set to = 3.500
OVTF limit set to = 40degreeC,,,,Device1,,,,,,,,,,Device2,,,,,,,,,,Device3,,,,,,,,,,Device4,,,,,,
Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW
1.304,1.312,15.683,37.381,38.290,14,0,0,0,,1.304,1.312,15.644,37.454,37.950,15,0,0,0,,1.304,1.312,15.785,36.330,36.653,14,0,0,0,,1.304,1.312,15.362,33.805,34.286,10,0,0,0,
1.304,1.312,15.683,37.381,38.290,14,0,0,0,,1.304,1.312,15.644,37.454,37.950,15,0,0,0,,1.304,1.312,15.804,36.288,36.610,14,0,0,0,,1.304,1.312,15.362,33.805,34.286,10,0,0,0,
1.304,1.312,15.683,37.381,38.290,14,0,0,0,,1.304,1.312,15.644,37.454,37.950,15,0,0,0,,1.304,1.312,15.804,36.288,36.610,14,0,0,0,,1.304,1.312,15.566,33.779,34.273,10,0,0,0,
1.304,1.312,15.683,37.381,38.290,14,0,0,0,,1.304,1.312,15.644,37.454,37.950,15,0,0,0,,1.304,1.312,15.804,36.288,36.610,14,0,0,0,,1.304,1.312,15.566,33.779,34.273,10,0,0,0,
1.304,1.312,15.683,37.338,38.231,14,0,0,0,,1.304,1.312,15.644,37.454,37.950,15,0,0,0,,1.304,1.312,15.804,36.288,36.610,14,0,0,0,,1.304,1.312,15.566,33.779,34.273,10,0,0,0,
1.304,1.312,15.683,37.338,38.231,14,0,0,0,,1.304,1.312,15.440,37.396,37.891,15,0,0,0,,1.304,1.312,15.804,36.288,36.610,14,0,0,0,,1.304,1.312,15.566,33.779,34.273,10,0,0,0,
1.304,1.312,15.683,37.338,38.231,14,0,0,0,,1.304,1.312,15.440,37.396,37.891,15,0,0,0,,1.304,1.312,15.415,36.260,36.596,14,0,0,0,,1.304,1.312,15.566,33.779,34.273,10,0,0,0,
1.304,1.312,15.683,37.338,38.231,14,0,0,0,,1.304,1.312,15.440,37.396,37.891,15,0,0,0,,1.304,1.312,15.415,36.260,36.596,14,0,0,0,,1.304,1.312,15.756,33.766,34.260,10,0,0,0,
1.304,1.312,15.683,37.338,38.231,14,0,0,0,,1.304,1.312,15.440,37.396,37.891,15,0,0,0,,1.304,1.312,15.415,36.260,36.596,14,0,0,0,,1.304,1.312,15.756,33.766,34.260,10,0,0,0,
1.304,1.312,15.683,37.295,38.201,14,0,0,0,,1.304,1.312,15.440,37.396,37.891,15,0,0,0,,1.304,1.312,15.415,36.260,36.596,14,0,0,0,,1.304,1.312,15.756,33.766,34.260,10,0,0,0,
1.304,1.312,15.683,37.295,38.201,14,0,0,0,,1.304,1.312,15.644,37.381,37.862,15,0,0,0,,1.304,1.312,15.415,36.260,36.596,14,0,0,0,,1.304,1.312,15.756,33.766,34.260,10,0,0,0,
1.304,1.312,15.683,37.295,38.201,14,0,0,0,,1.304,1.312,15.644,37.381,37.862,15,0,0,0,,1.304,1.312,15.785,36.232,36.540,14,0,0,0,,1.304,1.312,15.756,33.753,34.221,10,0,0,0,
1.304,1.312,15.683,37.295,38.201,14,0,0,0,,1.304,1.312,15.644,37.381,37.862,15,0,0,0,,1.304,1.312,15.785,36.232,36.540,14,0,0,0,,1.304,1.312,15.756,33.753,34.221,10,0,0,0,
1.304,1.312,15.683,37.295,38.201,14,0,0,0,,1.304,1.312,15.644,37.381,37.862,15,0,0,0,,1.304,1.312,15.785,36.232,36.540,14,0,0,0,,1.304,1.312,15.756,33.753,34.221,10,0,0,0,
1.304,1.313,15.683,37.280,38.172,14,0,0,0,,1.304,1.313,15.644,37.381,37.862,15,0,0,0,,1.304,1.313,15.785,36.232,36.540,14,0,0,0,,1.304,1.313,15.756,33.753,34.221,10,0,0,0,
1.304,1.313,15.683,37.280,38.172,14,0,0,0,,1.304,1.313,15.649,37.352,37.818,15,0,0,0,,1.304,1.313,15.785,36.232,36.540,14,0,0,0,,1.304,1.313,15.756,33.753,34.221,10,0,0,0,
1.304,1.313,15.683,37.280,38.172,14,0,0,0,,1.304,1.313,15.649,37.352,37.818,15,0,0,0,,1.304,1.313,15.780,36.204,36.526,14,0,0,0,,1.304,1.313,15.756,33.728,34.208,10,0,0,0,
1.304,1.313,15.683,37.280,38.172,14,0,0,0,,1.304,1.313,15.649,37.352,37.818,15,0,0,0,,1.304,1.313,15.780,36.204,36.526,14,0,0,0,,1.304,1.313,15.313,33.728,34.208,10,0,0,0,
1.304,1.313,15.683,37.280,38.172,14,0,0,0,,1.304,1.313,15.649,37.352,37.818,15,0,0,0,,1.304,1.313,15.780,36.204,36.526,14,0,0,0,,1.304,1.313,15.313,33.728,34.208,10,0,0,0,
1.304,1.313,15.683,37.237,38.127,14,0,0,0,,1.304,1.313,15.649,37.352,37.818,15,0,0,0,,1.304,1.313,15.780,36.204,36.526,14,0,0,0,,1.304,1.313,15.313,33.728,34.208,10,0,0,0,
1.306,1.314,15.702,37.237,38.127,14,0,0,0,,1.306,1.314,15.649,37.309,37.789,15,0,0,0,,1.306,1.314,15.780,36.204,36.526,14,0,0,0,,1.306,1.314,15.313,33.728,34.208,10,0,0,0,
1.306,1.314,15.702,37.237,38.127,14,0,0,0,,1.306,1.314,15.649,37.309,37.789,15,0,0,0,,1.306,1.314,15.785,36.176,36.498,14,0,0,0,,1.306,1.314,15.313,33.728,34.208,10,0,0,0,
1.306,1.314,15.702,37.237,38.127,14,0,0,0,,1.306,1.314,15.649,37.309,37.789,15,0,0,0,,1.306,1.314,15.785,36.176,36.498,14,0,0,0,,1.306,1.314,15.333,33.715,34.195,10,0,0,0,
1.306,1.314,15.702,37.237,38.127,14,0,0,0,,1.306,1.314,15.649,37.309,37.789,15,0,0,0,,1.306,1.314,15.785,36.176,36.498,14,0,0,0,,1.306,1.314,15.333,33.715,34.195,10,0,0,0,
1.306,1.314,15.702,37.208,38.83,14,0,0,0,,1.306,1.314,15.649,37.309,37.789,15,0,0,0,,1.306,1.314,15.785,36.176,36.498,14,0,0,0,,1.306,1.314,15.333,33.715,34.195,10,0,0,0,
1.304,1.312,15.683,37.208,38.83,14,0,0,0,,1.304,1.312,15.649,37.280,37.759,15,0,0,0,,1.304,1.312,15.785,36.176,36.498,14,0,0,0,,1.304,1.312,15.333,33.715,34.195,10,0,0,0,
1.304,1.312,15.683,37.208,38.83,14,0,0,0,,1.304,1.312,15.649,37.280,37.759,15,0,0,0,,1.304,1.312,15.790,36.162,36.456,14,0,0,0,,1.304,1.312,15.333,33.715,34.182,10,0,0,0,
1.304,1.312,15.683,37.208,38.83,14,0,0,0,,1.304,1.312,15.649,37.280,37.759,15,0,0,0,,1.304,1.312,15.790,36.162,36.456,14,0,0,0,,1.304,1.312,15.751,33.689,34.182,10,0,0,0,
1.304,1.312,15.683,37.208,38.83,14,0,0,0,,1.304,1.312,15.649,37.280,37.759,15,0,0,0,,1.304,1.312,15.790,36.162,36.456,14,0,0,0,,1.304,1.312,15.751,33.689,34.182,10,0,0,0,
1.304,1.312,15.683,37.180,38.53,14,0,0,0,,1.304,1.312,15.649,37.280,37.759,15,0,0,0,,1.304,1.312,15.790,36.162,36.456,14,0,0,0,,1.304,1.312,15.751,33.689,34.182,10,0,0,0,
1.304,1.311,15.668,37.180,38.53,14,0,0,0,,1.304,1.311,15.425,37.252,37.716,15,0,0,0,,1.304,1.311,15.790,36.162,36.456,14,0,0,0,,1.304,1.311,15.751,33.689,34.182,10,0,0,0,
1.304,1.311,15.668,37.180,38.53,14,0,0,0,,1.304,1.311,15.425,37.252,37.716,15,0,0,0,,1.304,1.311,15.785,36.135,36.428,14,0,0,0,,1.304,1.311,15.751,33.676,34.156,10,0,0,0,
1.304,1.311,15.668,37.180,38.53,14,0,0,0,,1.304,1.311,15.425,37.252,37.716,15,0,0,0,,1.304,1.311,15.785,36.135,36.428,14,0,0,0,,1.304,1.311,15.746,33.676,34.156,10,0,0,0,
1.304,1.311,15.668,37.180,38.53,14,0,0,0,,1.304,1.311,15.425,37.252,37.716,15,0,0,0,,1.304,1.311,15.785,36.135,36.428,14,0,0,0,,1.304,1.311,15.746,33.676,34.156,10,0,0,0,
1.304,1.311,15.668,37.122,37.994,14,0,0,0,,1.304,1.311,15.425,37.252,37.716,15,0,0,0,,1.304,1.311,15.785,36.135,36.428,14,0,0,0,,1.304,1.311,15.746,33.676,34.156,10,0,0,0,
1.304,1.312,15.683,37.122,37.994,14,0,0,0,,1.304,1.312,15.386,37.208,37.672,15,0,0,0,,1.304,1.312,15.785,36.135,36.428,14,0,0,0,,1.304,1.312,15.746,33.676,34.156,10,0,0,0,
1.304,1.312,15.683,37.122,37.994,14,0,0,0,,1.304,1.312,15.386,37.208,37.672,15,0,0,0,,1.304,1.312,15.780,36.107,36.414,14,0,0,0,,1.304,1.312,15.746,33.676,34.156,10,0,0,0,
1.304,1.312,15.683,37.122,37.994,14,0,0,0,,1.304,1.312,15.386,37.208,37.672,15,0,0,0,,1.304,1.312,15.780,36.107,36.414,14,0,0,0,,1.304,1.312,15.756,33.663,34.142,10,0,0,0,
1.304,1.312,15.683,37.122,37.994,14,0,0,0,,1.304,1.312,15.386,37.208,37.672,15,0,0,0,,1.304,1.312,15.780,36.107,36.414,14,0,0,0,,1.304,1.312,15.756,33.663,34.142,10,0,0,0,
1.304,1.312,15.683,37.94,37.965,14,0,0,0,,1.304,1.312,15.386,37.208,37.672,15,0,0,0,,1.304,1.312,15.780,36.107,36.414,14,0,0,0,,1.304,1.312,15.756,33.663,34.142,10,0,0,0,
1.305,1.312,15.683,37.94,37.965,14,0,0,0,,1.305,1.312,15.639,37.180,37.643,15,0,0,0,,1.305,1.312,15.780,36.107,36.414,14,0,0,0,,1.305,1.312,15.756,33.663,34.142,10,0,0,0,
1.305,1.312,15.683,37.94,37.965,14,0,0,0,,1.305,1.312,15.639,37.180,37.643,15,0,0,0,,1.305,1.312,15.415,36.65,36.372,14,0,0,0,,1.305,1.312,15.756,33.663,34.142,10,0,0,0,
1.305,1.312,15.683,37.94,37.965,14,0,0,0,,1.305,1.312,15.639,37.180,37.643,15,0,0,0,,1.305,1.312,15.415,36.65,36.372,14,0,0,0,,1.305,1.312,15.454,33.650,34.129,10,0,0,0,
1.305,1.312,15.683,37.94,37.965,14,0,0,0,,1.305,1.312,15.639,37.180,37.643,15,0,0,0,,1.305,1.312,15.415,36.65,36.372,14,0,0,0,,1.305,1.312,15.454,33.650,34.129,10,0,0,0,
1.305,1.312,15.683,37.79,37.935,14,0,0,0,,1.305,1.312,15.639,37.180,37.643,15,0,0,0,,1.305,1.312,15.415,36.65,36.372,14,0,0,0,,1.305,1.312,15.454,33.650,34.129,10,0,0,0,
1.304,1.312,15.683,37.79,37.935,14,0,0,0,,1.304,1.312,15.649,37.165,37.613,15,0,0,0,,1.304,1.312,15.415,36.65,36.372,14,0,0,0,,1.304,1.312,15.454,33.650,34.129,10,0,0,0,
1.304,1.312,15.683,37.79,37.935,14,0,0,0,,1.304,1.312,15.649,37.165,37.613,15,0,0,0,,1.304,1.312,15.785,36.65,36.358,14,0,0,0,,1.304,1.312,15.454,33.650,34.129,10,0,0,0,
1.304,1.312,15.683,37.79,37.935,14,0,0,0,,1.304,1.312,15.649,37.165,37.613,15,0,0,0,,1.304,1.312,15.785,36.65,36.358,14,0,0,0,,1.304,1.312,15.775,33.638,34.103,10,0,0,0,
1.304,1.312,15.683,37.79,37.935,14,0,0,0,,1.304,1.312,15.649,37.165,37.613,15,0,0,0,,1.304,1.312,15.785,36.65,36.358,14,0,0,0,,1.304,1.312,15.775,33.638,34.103,10,0,0,0,
1.304,1.312,15.683,37.51,37.891,14,0,0,0,,1.304,1.312,15.649,37.165,37.613,15,0,0,0,,1.304,1.312,15.785,36.65,36.358,14,0,0,0,,1.304,1.312,15.775,33.638,34.103,10,0,0,0,
1.304,1.312,15.683,37.51,37.891,14,0,0,0,,1.304,1.312,15.663,37.122,37.570,15,0,0,0,,1.304,1.312,15.785,36.65,36.358,14,0,0,0,,1.304,1.312,15.775,33.638,34.103,10,0,0,0,
1.304,1.312,15.683,37.51,37.891,14,0,0,0,,1.304,1.312,15.663,37.122,37.570,15,0,0,0,,1.304,1.312,15.785,36.37,36.316,14,0,0,0,,1.304,1.312,15.775,33.638,34.90,10,0,0,0,
1.304,1.312,15.683,37.51,37.891,14,0,0,0,,1.304,1.312,15.663,37.122,37.570,15,0,0,0,,1.304,1.312,15.785,36.37,36.316,14,0,0,0,,1.304,1.312,15.590,33.612,34.90,10,0,0,0,
1.304,1.312,15.683,37.51,37.891,14,0,0,0,,1.304,1.312,15.663,37.122,37.570,15,0,0,0,,1.304,1.312,15.785,36.37,36.316,14,0,0,0,,1.304,1.312,15.590,33.612,34.90,10,0,0,0,
1.304,1.312,15.683,37.8,37.847,14,0,0,0,,1.304,1.312,15.663,37.122,37.570,15,0,0,0,,1.304,1.312,15.785,36.37,36.316,14,0,0,0,,1.304,1.312,15.590,33.612,34.90,10,0,0,0,
1.304,1.312,15.678,37.8,37.847,14,0,0,0,,1.304,1.312,15.653,37.108,37.526,15,0,0,0,,1.304,1.312,15.785,36.37,36.316,14,0,0,0,,1.304,1.312,15.590,33.612,34.90,10,0,0,0,
1.304,1.312,15.678,37.8,37.847,14,0,0,0,,1.304,1.312,15.653,37.108,37.526,15,0,0,0,,1.304,1.312,15.780,35.996,36.288,14,0,0,0,,1.304,1.312,15.590,33.612,34.77,10,0,0,0,
1.304,1.312,15.678,37.8,37.847,14,0,0,0,,1.304,1.312,15.653,37.108,37.526,15,0,0,0,,1.304,1.312,15.780,35.996,36.288,14,0,0,0,,1.304,1.312,15.756,33.599,34.77,10,0,0,0,
1.304,1.312,15.678,37.8,37.847,14,0,0,0,,1.304,1.312,15.653,37.108,37.526,15,0,0,0,,1.304,1.312,15.780,35.996,36.288,14,0,0,0,,1.304,1.312,15.756,33.599,34.77,10,0,0,0,
1.304,1.312,15.678,36.994,37.833,14,0,0,0,,1.304,1.312,15.653,37.108,37.526,15,0,0,0,,1.304,1.312,15.780,35.996,36.288,14,0,0,0,,1.304,1.312,15.756,33.599,34.77,10,0,0,0,
1.304,1.312,15.683,36.994,37.833,14,0,0,0,,1.304,1.312,15.644,37.79,37.497,15,0,0,0,,1.304,1.312,15.780,35.996,36.288,14,0,0,0,,1.304,1.312,15.756,33.599,34.77,10,0,0,0,
1.304,1.312,15.683,36.994,37.833,14,0,0,0,,1.304,1.312,15.644,37.79,37.497,15,0,0,0,,1.304,1.312,15.790,35.982,36.274,14,0,0,0,,1.304,1.312,15.756,33.573,34.51,10,0,0,0,
1.304,1.312,15.683,36.994,37.833,14,0,0,0,,1.304,1.312,15.644,37.79,37.497,15,0,0,0,,1.304,1.312,15.790,35.982,36.274,14,0,0,0,,1.304,1.312,15.760,33.573,34.51,10,0,0,0,
1.304,1.312,15.683,36.994,37.833,14,0,0,0,,1.304,1.312,15.644,37.79,37.497,15,0,0,0,,1.304,1.312,15.790,35.982,36.274,14,0,0,0,,1.304,1.312,15.760,33.573,34.51,10,0,0,0,
1.305,1.312,15.683,36.951,37.789,14,0,0,0,,1.305,1.312,15.644,37.79,37.497,15,0,0,0,,1.305,1.312,15.790,35.982,36.274,14,0,0,0,,1.305,1.312,15.760,33.573,34.51,10,0,0,0,
1.305,1.312,15.683,36.951,37.789,14,0,0,0,,1.305,1.312,15.639,37.51,37.468,15,0,0,0,,1.305,1.312,15.790,35.982,36.274,14,0,0,0,,1.305,1.312,15.760,33.573,34.51,10,0,0,0,
1.305,1.312,15.683,36.951,37.789,14,0,0,0,,1.305,1.312,15.639,37.51,37.468,15,0,0,0,,1.305,1.312,15.780,35.968,36.246,14,0,0,0,,1.305,1.312,15.760,33.561,34.25,10,0,0,0,
1.305,1.312,15.683,36.951,37.789,14,0,0,0,,1.305,1.312,15.639,37.51,37.468,15,0,0,0,,1.305,1.312,15.780,35.968,36.246,14,0,0,0,,1.305,1.312,15.230,33.561,34.25,10,0,0,0,
1.305,1.312,15.683,36.951,37.789,14,0,0,0,,1.305,1.312,15.639,37.51,37.468,15,0,0,0,,1.305,1.312,15.780,35.968,36.246,14,0,0,0,,1.305,1.312,15.230,33.561,34.25,10,0,0,0,
1.305,1.312,15.683,36.922,37.745,14,0,0,0,,1.305,1.312,15.639,37.51,37.468,15,0,0,0,,1.305,1.312,15.780,35.968,36.246,14,0,0,0,,1.305,1.312,15.230,33.561,34.25,10,0,0,0,
1.304,1.312,15.678,36.922,37.745,14,0,0,0,,1.304,1.312,15.644,37.22,37.425,15,0,0,0,,1.304,1.312,15.780,35.968,36.246,14,0,0,0,,1.304,1.312,15.230,33.561,34.25,10,0,0,0,
1.304,1.312,15.678,36.922,37.745,14,0,0,0,,1.304,1.312,15.644,37.22,37.425,15,0,0,0,,1.304,1.312,15.478,35.927,36.204,14,0,0,0,,1.304,1.312,15.230,33.561,34.25,10,0,0,0,
1.304,1.312,15.678,36.922,37.745,14,0,0,0,,1.304,1.312,15.644,37.22,37.425,15,0,0,0,,1.304,1.312,15.478,35.927,36.204,14,0,0,0,,1.304,1.312,15.756,33.548,34.25,10,0,0,0,
1.304,1.312,15.678,36.922,37.745,14,0,0,0,,1.304,1.312,15.644,37.22,37.425,15,0,0,0,,1.304,1.312,15.478,35.927,36.204,14,0,0,0,,1.304,1.312,15.756,33.548,34.25,10,0,0,0,
1.304,1.312,15.678,36.880,37.716,14,0,0,0,,1.304,1.312,15.644,37.22,37.425,15,0,0,0,,1.304,1.312,15.478,35.927,36.204,14,0,0,0,,1.304,1.312,15.756,33.548,34.25,10,0,0,0,
1.304,1.312,15.683,36.880,37.716,14,0,0,0,,1.304,1.312,15.639,36.994,37.410,15,0,0,0,,1.304,1.312,15.478,35.927,36.204,14,0,0,0,,1.304,1.312,15.756,33.548,34.25,10,0,0,0,
1.304,1.312,15.683,36.880,37.716,14,0,0,0,,1.304,1.312,15.639,36.994,37.410,15,0,0,0,,1.304,1.312,15.775,35.927,36.190,14,0,0,0,,1.304,1.312,15.756,33.548,34.25,10,0,0,0,
1.304,1.312,15.683,36.880,37.716,14,0,0,0,,1.304,1.312,15.639,36.994,37.410,15,0,0,0,,1.304,1.312,15.775,35.927,36.190,14,0,0,0,,1.304,1.312,15.756,33.548,33.999,10,0,0,0,
1.304,1.312,15.683,36.880,37.716,14,0,0,0,,1.304,1.312,15.639,36.994,37.410,15,0,0,0,,1.304,1.312,15.775,35.927,36.190,14,0,0,0,,1.304,1.312,15.756,33.548,33.999,10,0,0,0,
1.304,1.312,15.683,36.865,37.672,14,0,0,0,,1.304,1.312,15.639,36.994,37.410,15,0,0,0,,1.304,1.312,15.775,35.927,36.190,14,0,0,0,,1.304,1.312,15.756,33.548,33.999,10,0,0,0,
1.303,1.312,15.469,36.865,37.672,14,0,0,0,,1.303,1.312,15.362,36.965,37.367,15,0,0,0,,1.303,1.312,15.775,35.927,36.190,14,0,0,0,,1.303,1.312,15.756,33.548,33.999,10,0,0,0,
1.303,1.312,15.469,36.865,37.672,14,0,0,0,,1.303,1.312,15.362,36.965,37.367,15,0,0,0,,1.303,1.312,15.624,35.899,36.162,14,0,0,0,,1.303,1.312,15.756,33.548,33.999,10,0,0,0,
1.303,1.312,15.469,36.865,37.672,14,0,0,0,,1.303,1.312,15.362,36.965,37.367,15,0,0,0,,1.303,1.312,15.624,35.899,36.162,14,0,0,0,,1.303,1.312,15.751,33.522,33.973,10,0,0,0,
1.303,1.312,15.469,36.865,37.672,14,0,0,0,,1.303,1.312,15.362,36.965,37.367,15,0,0,0,,1.303,1.312,15.624,35.899,36.162,14,0,0,0,,1.303,1.312,15.751,33.522,33.973,10,0,0,0,
1.303,1.312,15.469,36.823,37.643,14,0,0,0,,1.303,1.312,15.362,36.965,37.367,15,0,0,0,,1.303,1.312,15.624,35.899,36.162,14,0,0,0,,1.303,1.312,15.751,33.522,33.973,10,0,0,0,
1.304,1.312,15.683,36.823,37.643,14,0,0,0,,1.304,1.312,15.644,36.951,37.338,15,0,0,0,,1.304,1.312,15.624,35.899,36.162,14,0,0,0,,1.304,1.312,15.751,33.522,33.973,10,0,0,0,
1.304,1.312,15.683,36.823,37.643,14,0,0,0,,1.304,1.312,15.644,36.951,37.338,15,0,0,0,,1.304,1.312,15.785,35.872,36.135,14,0,0,0,,1.304,1.312,15.751,33.509,33.973,10,0,0,0,
1.304,1.312,15.683,36.823,37.643,14,0,0,0,,1.304,1.312,15.644,36.951,37.338,15,0,0,0,,1.304,1.312,15.785,35.872,36.135,14,0,0,0,,1.304,1.312,15.585,33.509,33.973,10,0,0,0,
1.304,1.312,15.683,36.823,37.643,14,0,0,0,,1.304,1.312,15.644,36.951,37.338,15,0,0,0,,1.304,1.312,15.785,35.872,36.135,14,0,0,0,,1.304,1.312,15.585,33.509,33.973,10,0,0,0,
1.304,1.312,15.688,36.794,37.613,14,0,0,0,,1.304,1.312,15.644,36.951,37.338,15,0,0,0,,1.304,1.312,15.785,35.872,36.135,14,0,0,0,,1.304,1.312,15.585,33.509,33.973,10,0,0,0,
1.304,1.312,15.688,36.794,37.613,14,0,0,0,,1.304,1.312,15.401,36.922,37.309,15,0,0,0,,1.304,1.312,15.785,35.872,36.135,14,0,0,0,,1.304,1.312,15.585,33.509,33.973,10,0,0,0,
1.304,1.312,15.688,36.794,37.613,14,0,0,0,,1.304,1.312,15.401,36.922,37.309,15,0,0,0,,1.304,1.312,15.795,35.844,36.121,14,0,0,0,,1.304,1.312,15.585,33.497,33.947,10,0,0,0,
1.304,1.312,15.688,36.794,37.613,14,0,0,0,,1.304,1.312,15.401,36.922,37.309,15,0,0,0,,1.304,1.312,15.795,35.844,36.121,14,0,0,0,,1.304,1.312,15.770,33.497,33.947,10,0,0,0,
1.304,1.312,15.688,36.794,37.613,14,0,0,0,,1.304,1.312,15.401,36.922,37.309,15,0,0,0,,1.304,1.312,15.795,35.844,36.121,14,0,0,0,,1.304,1.312,15.770,33.497,33.947,10,0,0,0,
1.304,1.312,15.688,36.780,37.584,14,0,0,0,,1.304,1.312,15.401,36.922,37.309,15,0,0,0,,1.304,1.312,15.795,35.844,36.121,14,0,0,0,,1.304,1.312,15.770,33.497,33.947,10,0,0,0,
1.305,1.312,15.697,36.780,37.584,14,0,0,0,,1.305,1.312,15.649,36.894,37.280,15,0,0,0,,1.305,1.312,15.795,35.844,36.121,14,0,0,0,,1.305,1.312,15.770,33.497,33.947,10,0,0,0,
1.305,1.312,15.697,36.780,37.584,14,0,0,0,,1.305,1.312,15.649,36.894,37.280,15,0,0,0,,1.305,1.312,15.780,35.830,36.93,14,0,0,0,,1.305,1.312,15.770,33.497,33.947,10,0,0,0,
1.305,1.312,15.697,36.780,37.584,14,0,0,0,,1.305,1.312,15.649,36.894,37.280,15,0,0,0,,1.305,1.312,15.780,35.830,36.93,14,0,0,0,,1.305,1.312,15.751,33.484,33.934,10,0,0,0,
1.305,1.312,15.697,36.780,37.584,14,0,0,0,,1.305,1.312,15.649,36.894,37.280,15,0,0,0,,1.305,1.312,15.780,35.830,36.93,14,0,0,0,,1.305,1.312,15.751,33.484,33.934,10,0,0,0,
1.305,1.312,15.697,36.723,37.541,14,0,0,0,,1.305,1.312,15.649,36.894,37.280,15,0,0,0,,1.305,1.312,15.780,35.830,36.93,14,0,0,0,,1.305,1.312,15.751,33.484,33.934,10,0,0,0,
1.304,1.312,15.678,36.723,37.541,14,0,0,0,,1.304,1.312,15.386,36.865,37.252,15,0,0,0,,1.304,1.312,15.780,35.830,36.93,14,0,0,0,,1.304,1.312,15.751,33.484,33.934,10,0,0,0,
1.304,1.312,15.678,36.723,37.541,14,0,0,0,,1.304,1.312,15.386,36.865,37.252,15,0,0,0,,1.304,1.312,15.775,35.803,36.51,14,0,0,0,,1.304,1.312,15.751,33.484,33.934,10,0,0,0,
1.304,1.312,15.678,36.723,37.541,14,0,0,0,,1.304,1.312,15.386,36.865,37.252,15,0,0,0,,1.304,1.312,15.775,35.803,36.51,14,0,0,0,,1.304,1.312,15.756,33.471,33.921,10,0,0,0,
1.304,1.312,15.678,36.723,37.541,14,0,0,0,,1.304,1.312,15.386,36.865,37.252,15,0,0,0,,1.304,1.312,15.775,35.803,36.51,14,0,0,0,,1.304,1.312,15.756,33.471,33.921,10,0,0,0,
1.304,1.312,15.678,36.709,37.512,14,0,0,0,,1.304,1.312,15.386,36.865,37.252,15,0,0,0,,1.304,1.312,15.775,35.803,36.51,14,0,0,0,,1.304,1.312,15.756,33.471,33.921,10,0,0,0,
1.306,1.314,15.702,36.709,37.512,14,0,0,0,,1.306,1.314,15.649,36.851,37.223,15,0,0,0,,1.306,1.314,15.775,35.803,36.51,14,0,0,0,,1.306,1.314,15.756,33.471,33.921,10,0,0,0,
1.306,1.314,15.702,36.709,37.512,14,0,0,0,,1.306,1.314,15.649,36.851,37.223,15,0,0,0,,1.306,1.314,15.790,35.775,36.37,14,0,0,0,,1.306,1.314,15.756,33.445,33.896,10,0,0,0,
1.306,1.314,15.702,36.709,37.512,14,0,0,0,,1.306,1.314,15.649,36.851,37.223,15,0,0,0,,1.306,1.314,15.790,35.775,36.37,14,0,0,0,,1.306,1.314,15.235,33.445,33.896,10,0,0,0,
1.306,1.314,15.702,36.709,37.512,14,0,0,0,,1.306,1.314,15.649,36.851,37.223,15,0,0,0,,1.306,1.314,15.790,35.775,36.37,14,0,0,0,,1.306,1.314,15.235,33.445,33.896,10,0,0,0,
1.304,1.312,15.683,36.681,37.483,14,0,0,0,,1.304,1.312,15.649,36.851,37.223,15,0,0,0,,1.304,1.312,15.790,35.775,36.37,14,0,0,0,,1.304,1.312,15.235,33.445,33.896,10,0,0,0,
1.304,1.312,15.683,36.681,37.483,14,0,0,0,,1.304,1.312,15.644,36.808,37.194,15,0,0,0,,1.304,1.312,15.790,35.775,36.37,14,0,0,0,,1.304,1.312,15.235,33.445,33.896,10,0,0,0,
1.304,1.312,15.683,36.681,37.483,14,0,0,0,,1.304,1.312,15.644,36.808,37.194,15,0,0,0,,1.304,1.312,15.697,35.762,36.24,14,0,0,0,,1.304,1.312,15.235,33.433,33.883,10,0,0,0,
1.304,1.312,15.683,36.681,37.483,14,0,0,0,,1.304,1.312,15.644,36.808,37.194,15,0,0,0,,1.304,1.312,15.697,35.762,36.24,14,0,0,0,,1.304,1.312,15.756,33.433,33.883,10,0,0,0,
1.304,1.312,15.683,36.681,37.483,14,0,0,0,,1.304,1.312,15.644,36.808,37.194,15,0,0,0,,1.304,1.312,15.697,35.762,36.24,14,0,0,0,,1.304,1.312,15.756,33.433,33.883,10,0,0,0,
1.304,1.312,15.683,36.667,37.454,14,0,0,0,,1.304,1.312,15.644,36.808,37.194,15,0,0,0,,1.304,1.312,15.697,35.762,36.24,14,0,0,0,,1.304,1.312,15.756,33.433,33.883,10,0,0,0,
1.304,1.312,15.683,36.667,37.454,14,0,0,0,,1.304,1.312,15.653,36.780,37.165,15,0,0,0,,1.304,1.312,15.697,35.762,36.24,14,0,0,0,,1.304,1.312,15.756,33.433,33.883,10,0,0,0,
1.304,1.312,15.683,36.667,37.454,14,0,0,0,,1.304,1.312,15.653,36.780,37.165,15,0,0,0,,1.304,1.312,15.590,35.734,35.982,14,0,0,0,,1.304,1.312,15.756,33.433,33.883,10,0,0,0,
